Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Will_Buy_EV
44,1,130853.0,1,13.0,2,3,3,9,1,3.0,1,0,0
44,1,86160.0,2,41.150000000000006,4,2,8,13,1,3.0,1,0,0
30,1,59227.0,2,82.2,2,1,9,7,0,1.0,0,1,0
48,1,30000.0,2,45.6,2,1,6,5,0,5.0,1,1,0
49,1,42934.0,0,25.2,2,3,2,3,1,2.0,1,0,0
53,1,58220.0,1,49.7,3,2,1,7,1,4.0,1,1,1
46,1,65178.0,2,33.3,1,0,2,12,0,1.0,0,1,0
65,0,76807.0,0,42.4,1,2,1,3,1,5.0,0,0,1
64,1,69170.0,1,35.4,1,1,6,1,1,2.0,1,0,0
54,0,34259.0,1,33.9,1,1,4,5,1,5.0,1,0,1
51,1,154485.0,0,15.7,2,0,1,1,1,4.0,0,0,0
44,0,97623.0,1,5.0,2,1,7,2,1,3.0,0,0,0
66,2,78212.0,2,64.4,1,1,11,16,0,1.0,1,0,0
31,1,83059.0,2,5.0,3,1,5,8,1,4.0,1,0,0
69,0,94545.0,1,9.5,1,2,1,6,1,3.0,0,0,0
63,0,81692.0,1,5.0,1,2,4,9,1,2.0,0,0,0
69,1,81954.0,2,89.9,2,0,9,17,0,2.0,1,1,0
69,0,88350.0,0,30.8,1,2,2,1,1,2.0,0,0,0
34,1,63034.0,2,53.3,2,2,13,4,0,1.0,1,1,0
67,1,35689.0,2,39.5,2,0,9,11,0,2.0,1,1,0
48,0,122555.0,2,37.5,3,3,7,4,0,2.0,0,0,0
60,0,68675.0,2,60.5,1,1,13,9,1,5.0,1,0,0
26,1,96457.0,2,67.9,1,0,14,18,0,2.0,1,0,0
65,0,140087.0,2,37.4,1,1,6,10,1,1.0,1,0,1
69,1,96491.0,1,32.6,3,1,1,4,1,4.0,1,0,1
57,1,92819.0,1,56.7,4,2,2,1,0,3.0,0,1,0
50,1,30000.0,1,39.6,3,0,7,1,1,4.0,1,0,0
32,1,97511.0,2,38.3,4,1,4,17,0,1.0,1,1,0
66,0,117611.0,1,41.2,2,0,0,1,1,3.0,0,0,0
37,1,68967.0,1,68.5,2,2,2,2,1,4.0,1,0,1
40,1,52717.0,2,63.8,2,1,2,18,0,1.0,0,0,0
40,1,106533.0,2,70.7,2,1,5,13,0,2.0,1,0,0
35,0,67099.0,1,44.2,1,3,3,1,1,4.0,1,0,1
37,1,47745.0,1,14.5,1,2,4,1,1,4.0,0,1,0
50,1,84210.0,2,13.1,3,1,6,4,1,4.0,0,0,0
45,0,41763.0,1,38.1,1,2,7,1,0,3.0,0,1,0
37,0,30000.0,2,54.9,2,1,5,12,1,2.0,0,0,0
57,2,103511.0,2,13.1,2,0,7,16,0,3.0,1,1,0
51,1,69607.0,1,55.6,1,0,2,3,1,5.0,1,0,0
28,0,30000.0,2,44.1,1,1,13,13,0,1.0,0,0,0
47,1,70159.0,0,44.0,1,1,2,1,1,1.0,0,0,0
55,0,63371.0,1,54.5,1,3,0,9,1,2.0,1,0,0
59,1,66087.0,1,30.6,1,1,4,1,1,5.0,1,0,0
39,0,97624.0,2,17.6,3,2,7,7,0,4.0,1,0,0
28,2,116852.0,1,45.9,2,2,6,4,1,1.0,1,0,0
50,1,114870.0,2,106.0,4,0,4,10,0,2.0,1,1,0
38,0,97759.0,2,32.2,1,1,6,8,1,1.0,1,0,0
43,0,112110.0,1,51.6,1,1,1,4,1,1.0,1,0,0
54,1,126457.0,1,11.9,4,0,0,1,0,1.0,1,1,0
60,1,106168.0,2,11.6,3,0,8,9,0,1.0,0,0,0
66,0,45748.0,1,61.4,2,2,3,8,1,1.0,1,0,0
30,1,30000.0,1,19.7,1,2,3,8,0,1.0,0,0,0
34,0,129729.0,2,46.3,2,0,8,19,0,2.0,1,0,0
63,1,121795.0,2,71.0,2,2,6,9,1,5.0,1,0,1
63,1,87903.0,1,18.5,2,3,3,3,1,4.0,0,0,0
55,1,65881.0,2,38.3,1,1,8,16,1,4.0,0,0,0
27,0,124325.0,0,15.5,3,0,1,3,1,3.0,1,0,1
29,0,68315.0,2,89.3,2,2,13,16,0,3.0,0,0,0
48,1,123466.0,1,20.1,2,1,4,5,1,3.0,1,0,1
36,1,86561.0,2,32.7,1,1,11,14,0,3.0,0,0,0
37,0,103573.0,0,30.0,2,0,1,3,1,4.0,0,0,0
27,1,112506.0,1,40.6,2,1,5,6,1,4.0,1,0,1
34,0,69686.0,2,32.4,1,0,2,8,0,3.0,1,0,0
38,0,70394.0,0,23.2,2,0,2,0,1,1.0,0,0,0
61,0,30000.0,1,12.2,2,2,6,9,1,1.0,0,0,0
37,1,84047.0,1,53.6,2,2,0,3,1,2.0,1,0,0
30,2,55119.0,2,43.1,1,0,7,8,1,1.0,0,0,0
40,0,107220.0,1,49.4,2,2,7,7,1,5.0,0,0,0
41,2,87432.0,0,67.4,2,2,0,1,1,3.0,1,0,0
61,0,30000.0,2,27.0,3,2,6,6,1,5.0,1,0,0
47,1,96108.0,2,17.2,1,0,6,19,0,3.0,0,1,0
36,0,34551.0,1,13.1,2,1,3,1,1,4.0,1,0,0
68,1,61612.0,2,76.1,3,2,8,7,0,2.0,1,0,0
55,0,51850.0,1,5.0,1,2,7,3,0,2.0,0,0,0
26,0,93785.0,2,27.4,1,2,8,16,0,1.0,0,0,0
59,0,97973.0,2,14.2,1,2,12,10,1,3.0,1,0,0
42,2,95537.0,0,20.1,3,1,0,1,0,3.0,0,0,0
61,0,117715.0,1,40.7,3,2,1,4,1,1.0,0,0,0
28,1,111217.0,1,29.4,1,0,1,2,1,3.0,0,0,0
46,0,123422.0,2,55.7,1,1,5,5,1,5.0,0,0,0
64,0,106464.0,2,5.0,1,3,11,5,0,1.0,1,0,0
25,1,83586.0,2,23.2,2,1,14,7,0,3.0,1,0,0
45,1,100714.0,1,65.4,1,2,0,1,1,3.0,1,0,0
34,0,101210.0,2,75.1,2,0,12,10,1,5.0,0,0,0
38,0,64204.0,1,18.1,3,0,2,2,1,2.0,1,0,0
62,1,30000.0,2,5.0,2,2,2,5,1,2.0,1,0,0
31,0,93225.0,2,68.1,3,2,12,4,0,5.0,0,1,0
44,1,74743.0,2,88.9,2,2,4,13,1,1.0,1,0,0
62,0,52711.0,1,71.5,3,2,3,7,0,1.0,1,1,0
37,0,100925.0,1,95.2,1,2,1,8,1,4.0,0,0,0
35,0,40397.0,1,33.5,3,1,5,4,1,4.0,1,0,0
27,1,115513.0,2,44.9,3,2,11,18,0,1.0,1,0,0
25,0,100761.0,2,47.1,4,2,12,18,0,2.0,0,0,0
27,0,121692.0,1,49.2,1,2,2,6,1,2.0,1,0,1
51,0,137762.0,2,5.0,2,2,11,9,1,2.0,0,0,0
38,1,86877.0,1,30.1,4,0,3,4,1,1.0,1,0,0
49,1,112985.0,1,49.6,2,3,7,4,1,4.0,1,0,1
58,1,51080.0,1,69.6,2,2,4,1,0,3.0,1,1,0
26,1,69891.0,2,11.5,1,2,6,8,0,2.0,0,1,0
51,1,96623.0,0,37.1,1,2,1,1,1,1.0,0,0,0
35,1,86376.0,2,60.9,1,2,11,18,1,1.0,1,0,0
60,1,132852.0,1,17.9,2,3,6,9,1,2.0,1,0,0
50,0,150019.0,1,69.0,2,2,4,5,1,5.0,1,0,1
50,1,126729.0,2,73.2,2,0,11,19,1,1.0,0,0,0
46,0,61623.0,1,23.6,1,0,0,8,1,4.0,0,0,0
52,1,41923.0,2,36.6,1,0,13,10,0,1.0,0,0,0
50,1,90978.0,2,48.2,1,0,13,14,0,5.0,1,0,1
55,0,103111.0,2,28.2,4,2,11,13,1,4.0,0,0,0
63,0,39242.0,1,47.2,2,2,7,6,0,5.0,0,1,0
58,0,59838.0,2,77.2,1,0,4,18,0,3.0,1,0,0
42,1,32718.0,1,47.9,3,1,4,3,1,5.0,1,0,1
48,1,76239.0,1,44.2,2,2,3,3,0,2.0,0,1,0
51,1,124848.0,1,11.4,1,2,0,1,1,4.0,1,0,0
69,1,97302.0,0,37.7,2,3,1,3,1,4.0,1,0,0
53,1,52131.0,0,26.3,1,2,0,1,1,4.0,1,0,0
62,1,76553.0,0,51.7,4,2,1,1,1,1.0,0,0,0
62,1,38999.0,2,77.9,2,3,6,18,1,2.0,0,0,0
57,1,105576.0,0,24.8,2,2,0,3,1,5.0,1,0,1
64,1,144127.0,2,46.1,1,2,9,4,0,1.0,1,1,0
58,1,130538.0,2,102.4,2,1,4,9,0,5.0,0,1,0
33,0,104761.0,0,25.8,1,1,1,1,1,1.0,1,0,0
32,0,67954.0,2,13.6,2,0,4,16,0,2.0,1,0,0
40,0,30000.0,1,44.4,3,0,7,3,1,2.0,1,0,0
44,0,76425.0,2,65.8,3,0,7,17,1,2.0,1,0,0
36,0,57799.0,1,24.4,2,1,3,9,1,2.0,1,0,0
50,0,94333.0,2,56.5,2,3,13,4,1,5.0,1,0,1
66,0,110971.0,0,54.2,1,0,1,1,0,5.0,0,1,0
63,0,68066.0,1,53.1,2,3,5,3,0,2.0,0,2,0
61,1,76269.0,1,81.8,2,2,1,6,1,3.0,0,0,0
27,1,81844.0,2,47.5,2,1,14,11,1,1.0,0,0,0
55,1,30000.0,1,31.9,2,2,3,3,1,2.0,1,0,0
29,1,30856.0,2,22.2,3,1,11,5,0,2.0,1,0,0
27,0,57297.0,0,22.4,4,1,1,1,1,4.0,0,0,0
43,0,58547.0,0,61.9,1,1,1,0,1,2.0,0,0,0
68,0,33469.0,2,57.3,1,2,8,5,0,3.0,1,1,0
63,0,30000.0,1,24.8,1,1,3,3,1,5.0,0,0,0
44,1,67190.0,2,66.9,2,0,14,16,1,3.0,0,0,0
30,0,101043.0,2,5.0,1,2,3,12,1,1.0,1,0,0
47,1,55036.0,1,29.8,2,1,3,2,1,5.0,0,0,0
30,1,30000.0,2,71.5,2,0,9,19,0,3.0,0,1,0
57,1,122217.0,0,26.0,4,2,2,0,1,5.0,0,0,0
56,0,123413.0,2,5.0,2,2,10,18,0,5.0,1,0,1
44,0,51468.0,1,35.8,2,0,2,9,1,3.0,1,0,1
40,1,42761.0,2,61.9,2,1,7,6,0,2.0,1,1,0
31,0,112988.0,1,42.1,1,0,6,3,0,3.0,0,1,0
50,1,136316.0,1,38.6,2,3,5,3,1,4.0,1,0,0
39,2,99179.0,2,32.5,3,2,4,10,1,5.0,1,0,1
63,0,119668.0,0,8.0,1,1,1,1,1,2.0,1,0,0
46,1,73280.0,2,75.5,2,2,3,16,1,1.0,0,0,0
69,1,81830.0,2,87.1,1,1,8,15,0,4.0,1,1,0
30,1,151406.0,1,56.7,2,1,0,9,0,1.0,0,0,0
60,1,107039.0,2,36.1,2,2,4,13,0,5.0,0,0,0
42,0,120700.0,1,38.6,1,1,3,5,1,1.0,1,0,0
42,1,121954.0,2,80.3,2,2,2,11,0,3.0,0,2,0
49,1,97111.0,2,5.0,2,2,14,7,1,4.0,1,0,0
56,0,81844.0,2,65.9,2,2,9,13,0,4.0,1,1,0
39,1,84942.0,1,48.6,1,2,1,7,1,2.0,0,0,0
64,1,32264.0,2,64.4,2,1,2,13,1,3.0,0,0,0
44,1,107798.0,0,35.8,2,1,0,1,1,4.0,1,0,0
39,0,30000.0,0,40.6,1,2,1,2,1,5.0,0,0,0
29,1,100796.0,1,11.9,1,2,6,4,1,5.0,1,0,1
57,0,100016.0,1,71.2,1,1,2,1,1,5.0,1,0,1
56,0,30000.0,2,57.3,1,1,11,5,0,2.0,0,1,0
64,0,107823.0,2,64.9,3,1,12,3,0,2.0,0,1,0
59,0,30000.0,0,27.4,1,2,2,1,1,5.0,1,0,0
59,1,89950.0,2,25.6,3,2,13,17,0,4.0,0,0,0
41,0,79123.0,2,33.6,2,0,13,4,1,3.0,1,0,0
69,0,80141.0,2,104.6,1,0,11,5,0,3.0,1,1,0
65,1,70363.0,1,25.2,1,1,3,6,0,3.0,0,0,0
54,1,146706.0,1,37.1,2,1,3,1,1,1.0,1,0,1
37,0,133037.0,1,48.5,2,1,0,1,1,1.0,0,0,0
61,1,127841.0,2,13.4,3,1,3,7,1,1.0,1,0,0
55,0,103264.0,1,60.0,1,2,3,9,1,3.0,1,0,0
35,0,73017.0,0,5.0,1,1,0,3,1,3.0,1,0,0
32,0,58625.0,1,5.0,1,2,5,6,0,5.0,1,0,1
68,1,30000.0,1,48.5,2,1,4,5,1,1.0,0,0,0
47,0,49667.0,2,52.5,2,2,13,9,0,4.0,1,0,1
68,1,65801.0,1,12.7,2,1,0,8,1,4.0,1,0,0
33,1,121255.0,2,68.6,4,2,7,11,0,1.0,0,0,0
31,0,125050.0,2,48.9,3,2,4,14,1,4.0,0,0,0
39,0,35198.0,2,26.0,3,1,11,6,1,5.0,0,0,0
30,0,30000.0,2,45.0,4,2,13,11,1,5.0,0,0,0
55,1,115679.0,1,27.7,2,3,7,3,1,3.0,0,0,0
36,1,30000.0,2,40.7,1,2,13,5,0,3.0,1,0,0
39,1,64839.0,1,18.5,3,2,0,3,0,3.0,0,1,0
47,1,30000.0,1,44.5,1,2,0,5,0,1.0,1,1,0
56,1,140078.0,1,16.4,1,1,7,4,1,3.0,0,0,0
42,0,88765.0,1,54.2,2,1,3,1,1,4.0,1,0,0
33,1,84758.0,1,12.2,1,2,6,9,1,1.0,1,0,0
36,1,74555.0,1,39.5,1,1,4,2,0,3.0,0,1,0
47,1,143725.0,2,53.4,1,1,8,8,0,4.0,0,1,0
45,1,30000.0,1,46.2,2,2,1,2,1,3.0,1,0,0
56,1,68980.0,2,63.3,1,2,9,18,1,2.0,1,0,0
48,0,96030.0,1,5.0,2,2,2,7,1,1.0,1,0,0
43,1,89203.0,2,65.1,2,0,5,14,0,4.0,0,0,0
52,1,30000.0,1,49.6,3,3,1,1,1,3.0,1,0,0
46,0,82095.0,0,106.0,2,1,2,2,1,5.0,1,0,0
58,0,42442.0,2,44.8,2,0,4,5,0,4.0,1,1,0
47,1,66175.0,2,41.8,3,1,4,10,0,1.0,0,1,0
46,0,30000.0,1,28.8,1,2,2,2,1,5.0,1,0,1
29,1,115756.0,1,42.9,2,1,3,8,1,3.0,0,0,0
58,0,73320.0,0,41.4,2,2,2,1,1,1.0,0,0,0
29,1,67470.0,0,50.3,2,2,2,2,1,3.0,0,0,0
46,0,80596.0,0,29.0,1,1,2,1,1,2.0,1,0,0
29,0,61616.0,2,33.3,2,2,14,9,1,1.0,0,0,0
67,1,77010.0,1,43.1,1,2,5,9,1,2.0,0,0,0
60,1,102310.0,0,5.0,3,3,0,0,1,5.0,1,0,1
60,0,48465.0,2,59.8,2,1,12,3,0,4.0,1,1,0
33,0,119349.0,2,73.0,3,0,6,19,0,5.0,0,0,0
61,1,56888.0,2,69.1,2,2,5,11,1,2.0,0,0,0
38,0,102189.0,1,6.0,1,2,2,8,1,5.0,0,0,0
65,0,44233.0,2,22.4,1,2,7,19,0,4.0,0,1,0
36,1,59713.0,0,76.5,2,2,1,2,1,4.0,1,0,0
62,0,130126.0,2,5.0,2,2,7,5,1,4.0,0,0,0
47,0,53172.0,2,19.6,1,3,10,9,0,5.0,1,1,0
56,0,31281.0,2,42.8,1,0,2,16,0,5.0,1,0,0
63,0,62127.0,2,51.9,2,3,4,13,0,5.0,1,0,0
43,0,30000.0,0,7.5,3,3,2,3,1,2.0,0,0,0
42,2,117149.0,0,55.7,1,1,0,1,1,1.0,1,0,0
45,1,58311.0,2,64.8,2,0,9,4,0,2.0,1,1,0
33,2,56046.0,1,45.9,2,2,6,6,0,4.0,1,1,0
37,1,107306.0,1,74.2,1,3,4,9,1,3.0,0,0,0
36,0,99319.0,0,82.1,1,2,1,1,1,2.0,0,0,0
34,0,108979.0,2,30.4,1,0,5,15,0,2.0,0,0,0
47,0,72638.0,2,5.0,2,2,2,11,0,4.0,1,0,0
31,0,76983.0,2,43.9,4,2,3,10,1,4.0,1,0,0
51,1,112216.0,0,31.6,2,3,2,3,1,1.0,1,0,0
46,0,111097.0,2,25.3,1,2,13,14,1,3.0,0,0,0
61,1,112446.0,0,20.0,1,2,1,1,1,4.0,1,0,1
45,2,47756.0,2,31.1,1,0,9,13,0,4.0,0,1,0
35,0,95059.0,2,63.2,3,1,3,4,1,2.0,1,0,0
29,0,30000.0,1,34.6,2,3,6,6,0,4.0,1,1,1
34,0,152848.0,0,43.2,2,1,2,3,1,3.0,0,0,0
65,1,33178.0,0,34.8,2,1,2,3,1,2.0,0,0,0
55,1,30000.0,2,66.8,3,3,10,15,0,2.0,1,1,0
39,1,174000.0,0,5.0,1,2,0,1,1,4.0,1,0,1
41,1,110625.0,0,22.3,2,1,1,0,1,1.0,1,0,0
41,1,45264.0,1,46.0,1,0,1,4,0,5.0,1,0,0
41,1,82903.0,0,49.0,2,1,2,1,1,3.0,1,0,0
33,1,84578.0,2,15.5,2,2,7,14,1,5.0,1,0,1
48,1,63930.0,2,106.0,2,2,8,16,0,3.0,0,0,0
61,1,30000.0,1,27.7,1,2,5,1,0,4.0,1,1,0
58,1,92085.0,1,5.0,3,2,7,4,0,3.0,1,0,1
67,2,116092.0,2,5.0,3,1,6,5,0,5.0,0,0,0
54,1,104267.0,1,61.3,1,0,0,6,1,2.0,0,0,0
30,0,34824.0,0,9.7,1,1,1,3,1,1.0,1,0,0
57,0,85156.0,1,80.7,1,1,4,5,1,1.0,1,0,0
69,1,101938.0,1,38.3,1,2,7,3,1,4.0,0,0,0
36,1,104792.0,1,50.9,3,2,7,8,1,3.0,0,0,0
47,1,70864.0,2,41.9,1,1,12,9,0,1.0,1,0,0
37,1,136410.0,2,41.1,1,1,11,5,0,5.0,1,0,1
39,0,84287.0,2,54.4,2,2,12,14,1,4.0,1,0,1
46,0,64927.0,0,22.7,1,2,1,3,1,5.0,0,0,1
64,1,49989.0,2,86.6,1,1,2,10,0,4.0,1,1,1
35,0,74195.0,1,59.6,2,2,6,3,1,5.0,0,0,0
53,1,104642.0,2,42.5,2,2,8,19,0,5.0,1,0,1
44,0,73913.0,2,38.1,2,0,11,16,0,4.0,1,1,0
54,1,124992.0,1,63.4,3,1,4,4,0,5.0,1,2,0
46,1,64018.0,1,68.6,2,0,5,9,0,1.0,0,1,0
48,1,73513.0,1,39.1,1,1,2,3,1,2.0,0,0,0
45,0,68835.0,2,57.4,2,2,10,15,0,5.0,0,0,0
36,1,133585.0,2,64.2,2,1,6,19,0,2.0,1,0,0
51,0,83506.0,2,31.2,3,2,4,12,1,1.0,0,0,0
30,1,66325.0,1,31.1,2,3,4,3,1,5.0,0,0,1
56,1,56267.0,2,84.1,2,2,5,10,0,5.0,0,1,0
48,1,95467.0,2,5.0,2,1,7,17,0,2.0,1,0,0
59,0,117742.0,0,5.0,1,2,0,0,1,4.0,1,0,0
48,0,65790.0,2,80.8,1,1,3,16,1,4.0,1,0,0
66,0,46805.0,1,41.75,1,1,3,4,0,1.0,0,0,0
27,1,94000.0,2,89.5,1,2,4,6,1,5.0,1,0,0
65,1,43514.0,0,55.4,3,2,1,3,1,4.0,1,0,1
44,1,97265.0,2,53.9,1,0,9,14,1,4.0,1,0,1
41,0,95452.0,2,52.2,2,1,4,8,1,2.0,0,0,0
52,0,55333.0,1,5.0,1,2,6,7,1,2.0,0,0,0
26,0,68480.0,2,34.2,2,3,12,4,1,3.0,1,0,1
49,1,49710.0,2,47.5,1,1,14,4,0,4.0,1,1,0
58,1,47109.0,2,46.6,3,2,10,14,1,1.0,1,0,0
44,0,95945.0,1,79.7,1,3,3,6,0,3.0,0,1,0
26,0,68493.0,1,34.7,3,1,7,2,1,3.0,0,0,0
31,1,84287.0,2,27.6,2,1,4,3,0,4.0,0,1,0
43,0,133945.0,2,18.9,2,2,8,7,0,5.0,1,0,1
55,1,91489.0,2,46.1,2,2,6,17,0,4.0,0,0,0
55,0,99433.0,2,36.8,1,1,2,14,1,1.0,1,0,0
61,1,84906.0,2,45.6,3,1,10,10,0,4.0,1,0,0
39,2,112538.0,2,5.0,2,1,13,14,0,3.0,1,0,0
50,2,56605.0,1,11.6,1,1,2,9,1,4.0,1,0,0
36,0,66703.0,2,89.6,2,3,5,8,1,5.0,0,0,0
33,1,83210.0,2,42.0,3,1,9,17,0,2.0,1,0,0
41,0,141817.0,2,5.0,2,2,12,5,0,2.0,1,0,0
36,1,54550.0,0,64.3,3,1,1,3,1,4.0,1,1,0
26,0,111348.0,2,10.4,1,3,2,12,0,4.0,1,1,0
55,0,84853.0,1,50.3,2,2,5,8,1,4.0,1,0,1
38,1,112229.0,0,16.1,3,3,2,1,0,4.0,1,1,1
35,0,122675.0,2,10.2,2,2,5,7,1,3.0,1,0,0
61,1,108032.0,2,47.1,2,3,11,4,0,2.0,1,1,0
33,1,52331.0,1,41.7,1,1,1,7,1,5.0,1,0,1
34,0,65113.0,2,43.5,2,0,2,11,1,5.0,0,0,0
59,1,34315.0,2,39.8,2,2,14,5,0,4.0,1,0,0
67,1,99501.0,1,21.7,1,1,4,2,1,5.0,0,0,0
51,2,73469.0,1,49.2,1,3,3,6,1,3.0,0,0,0
25,2,86018.0,0,66.6,1,1,2,0,1,4.0,1,0,0
43,0,101075.0,2,11.4,2,2,10,12,0,5.0,0,0,0
37,1,63532.0,2,36.0,2,1,8,16,0,2.0,1,0,0
69,0,115480.0,1,5.5,3,2,1,7,1,5.0,1,0,1
32,0,73365.0,2,68.2,2,0,5,7,0,1.0,0,0,0
54,0,122347.0,1,52.4,2,1,7,9,0,1.0,1,0,0
45,0,45137.0,2,75.6,2,2,6,12,0,2.0,0,1,0
65,0,116090.0,1,38.8,1,0,0,1,1,3.0,0,0,0
35,2,75102.0,0,77.2,2,2,1,2,1,3.0,0,0,0
54,1,112483.0,2,66.7,1,3,12,19,0,2.0,1,0,0
53,0,94564.0,0,42.0,3,1,2,2,1,3.0,0,0,0
52,1,113688.0,0,16.8,3,2,0,0,1,5.0,1,0,1
30,0,89144.0,0,62.4,1,0,1,1,1,1.0,1,0,0
68,1,78476.0,1,19.8,3,1,5,2,0,4.0,1,1,0
46,1,118203.0,2,12.6,1,2,6,8,1,3.0,1,0,1
45,1,96437.0,1,58.2,3,2,7,9,1,1.0,0,0,0
62,0,120122.0,1,45.4,2,1,5,2,1,3.0,0,0,0
38,1,67790.0,1,40.849999999999994,1,2,7,1,1,4.0,1,0,1
56,1,74176.0,2,38.8,3,2,14,11,0,2.0,0,0,0
34,1,84906.0,2,40.6,3,2,7,19,0,4.0,0,0,0
63,1,103918.0,0,72.8,4,1,2,3,1,4.0,1,0,1
56,0,68886.0,2,5.0,2,1,3,6,0,3.0,1,1,0
53,0,87942.0,2,75.4,1,3,10,11,0,3.0,1,0,0
29,1,40952.0,2,94.1,1,3,12,18,0,2.0,1,0,0
34,1,79817.0,1,24.9,2,2,2,8,0,2.0,1,0,0
68,0,59796.0,0,62.5,1,2,0,1,1,2.0,0,0,0
35,0,41479.0,0,74.2,2,3,2,0,1,1.0,1,1,0
50,0,126882.0,1,55.9,2,1,5,8,1,2.0,0,0,0
60,0,140983.0,2,32.3,3,0,12,13,1,4.0,1,0,1
50,0,105162.0,2,5.0,1,2,6,10,1,5.0,0,0,0
34,1,30000.0,1,54.5,2,3,5,2,1,2.0,1,0,1
37,1,87138.0,1,16.1,1,2,3,5,1,4.0,1,0,1
68,1,45615.0,0,29.8,4,2,1,0,1,5.0,0,0,0
46,0,56522.0,1,29.7,1,2,3,7,1,2.0,1,0,0
38,1,102594.0,1,24.1,3,0,1,8,1,3.0,1,0,0
37,1,30000.0,2,69.8,1,0,5,15,1,1.0,1,0,0
64,0,72708.0,1,58.1,2,3,1,5,1,5.0,1,0,1
62,0,58087.0,1,5.0,2,2,7,4,0,1.0,0,0,0
40,1,30000.0,1,22.2,2,2,5,4,1,2.0,1,0,0
43,1,89194.0,2,43.7,2,2,4,18,0,1.0,0,0,0
49,0,95234.0,1,38.1,1,2,7,6,1,4.0,1,0,1
49,2,58964.0,1,34.8,2,1,6,3,1,4.0,1,0,0
49,0,74834.0,1,48.5,2,2,4,7,1,4.0,1,0,0
31,0,132139.0,2,38.8,1,1,5,16,0,2.0,0,0,0
38,0,65871.0,1,51.2,2,2,3,6,1,5.0,0,0,0
33,0,125241.0,1,55.0,2,2,2,1,0,3.0,0,2,0
55,1,137386.0,2,5.0,4,1,12,16,1,4.0,0,0,0
42,1,103613.0,1,24.6,3,1,3,3,0,5.0,0,1,0
59,1,73285.0,1,39.7,3,2,5,4,1,1.0,0,0,0
50,1,108985.0,2,26.3,1,1,12,9,0,4.0,0,1,0
55,0,97054.0,0,19.5,1,0,1,3,1,3.0,1,0,0
44,1,69965.0,2,23.1,1,0,3,11,1,3.0,1,0,0
40,0,84287.0,1,60.3,2,1,7,6,1,3.0,1,0,0
56,0,84287.0,2,12.4,2,2,9,19,1,1.0,0,0,0
65,0,82801.0,0,40.4,1,1,2,0,1,1.0,1,0,0
36,1,76040.0,2,25.6,2,2,7,5,0,1.0,0,1,0
56,0,83634.0,2,55.9,2,3,11,14,1,1.0,1,0,0
27,0,90047.0,1,22.7,1,2,1,6,0,2.0,0,0,0
33,0,72317.0,2,62.1,3,1,3,14,0,5.0,0,0,0
29,0,127954.0,2,56.4,2,1,12,3,1,5.0,1,0,1
38,0,71650.0,0,5.0,1,1,2,3,1,3.0,0,0,0
36,1,30000.0,0,88.7,1,2,0,0,1,4.0,1,0,0
69,1,49456.0,2,72.8,1,2,6,17,0,3.0,1,1,0
58,1,60806.0,2,77.6,4,2,14,11,1,4.0,0,0,0
29,0,64775.0,2,75.9,2,3,3,14,0,1.0,1,1,0
54,1,88625.0,1,63.9,2,1,6,1,1,1.0,1,0,0
49,1,32739.0,1,16.9,2,2,2,8,1,1.0,1,0,0
57,0,71020.0,2,20.7,1,2,11,19,1,3.0,1,0,0
26,1,40394.0,1,29.8,2,2,5,6,1,2.0,1,0,1
65,1,65679.0,2,48.2,1,2,14,3,0,5.0,0,0,0
49,1,43613.0,1,26.2,3,0,7,3,1,4.0,0,0,0
56,0,56185.0,0,54.8,2,1,2,3,1,5.0,1,0,1
60,0,75906.0,2,10.6,3,1,2,12,0,5.0,1,0,1
27,0,64208.0,1,5.0,2,1,6,4,1,5.0,1,0,1
58,0,32796.0,0,9.2,1,2,2,2,0,1.0,0,1,0
37,1,74948.0,2,29.6,4,2,6,8,1,2.0,0,0,0
54,0,95663.0,0,48.9,1,2,2,2,1,2.0,0,0,0
60,1,90541.0,2,40.4,1,2,3,12,0,3.0,1,0,0
49,1,82645.0,2,53.7,1,1,5,17,1,5.0,1,0,0
36,1,64287.0,2,14.6,1,0,10,13,0,2.0,0,0,0
64,0,61117.0,2,54.1,3,2,3,3,1,4.0,1,0,0
33,2,100664.0,2,46.7,2,2,11,16,0,2.0,1,0,0
28,1,131788.0,1,51.6,2,3,5,7,1,1.0,0,0,0
44,1,99224.0,2,59.9,3,2,11,4,1,3.0,1,0,0
61,0,41796.0,1,91.0,1,1,1,9,1,5.0,0,0,0
44,1,34952.0,2,15.0,2,2,14,12,0,5.0,1,0,0
42,0,112555.0,1,5.0,2,2,3,6,1,5.0,1,0,0
50,1,61007.0,2,10.6,2,2,10,17,1,3.0,0,0,0
27,1,75734.0,1,33.2,2,2,1,2,1,3.0,0,0,0
54,0,74208.0,1,13.7,2,1,3,2,1,5.0,1,0,1
26,1,68548.0,2,17.8,2,2,6,12,0,4.0,0,0,0
57,1,67764.0,0,26.9,1,1,2,0,1,4.0,0,0,0
55,0,122278.0,1,27.2,4,2,3,3,1,5.0,0,0,0
53,0,112035.0,2,37.5,3,2,2,18,1,1.0,1,0,1
69,1,111245.0,2,68.2,3,1,10,19,0,1.0,1,0,0
