Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Will_Buy_EV
54,Male,93300.0,Urban,66.6,3,SUV,5,19,No,1.0,Yes,Low,No
28,Male,130725.0,Suburban,46.6,1,Hatchback,2,7,No,3.0,Yes,Medium,No
47,Male,100394.0,Urban,44.4,2,Sedan,13,4,No,4.0,No,Low,No
62,Female,109157.0,Rural,5.0,2,SUV,1,1,No,1.0,Yes,Medium,No
65,Female,30000.0,Suburban,93.3,1,Hatchback,5,6,No,3.0,Yes,Medium,No
49,Female,90198.0,Urban,12.0,4,SUV,13,19,No,1.0,No,Low,No
67,Female,76371.0,Urban,21.3,1,Hatchback,11,7,No,4.0,Yes,Low,No
68,Female,43108.0,Rural,27.9,1,Hatchback,1,3,Yes,1.0,Yes,Low,No
53,Female,117246.0,Urban,41.1,3,Sedan,4,7,No,2.0,Yes,Medium,No
41,Male,50801.0,Suburban,53.5,1,Sedan,3,9,Yes,2.0,No,Low,No
64,Male,84906.0,Urban,33.9,3,Sedan,5,14,Yes,5.0,Yes,Low,No
39,Male,37982.0,Suburban,36.2,1,Truck,5,6,No,2.0,Yes,Medium,No
56,Male,101580.0,Rural,21.1,2,SUV,2,2,No,3.0,No,Low,No
49,Male,72258.0,Urban,29.8,2,Truck,7,7,No,2.0,Yes,Medium,No
43,Male,39260.0,Suburban,5.0,1,SUV,3,2,Yes,3.0,Yes,Low,Yes
42,Male,71855.0,Suburban,84.0,3,Sedan,7,5,Yes,2.0,Yes,Low,No
35,Male,104258.0,Rural,72.0,2,Sedan,0,1,Yes,5.0,No,Medium,No
53,Male,104353.0,Suburban,12.2,2,SUV,5,4,No,4.0,No,Low,No
64,Female,86344.0,Urban,5.0,2,Sedan,13,13,No,2.0,No,Low,No
51,Female,52551.0,Urban,30.7,3,Sedan,6,18,Yes,4.0,Yes,Low,No
51,Female,30000.0,Urban,29.4,2,SUV,7,13,Yes,3.0,Yes,Low,No
57,Male,56074.0,Urban,9.8,2,SUV,11,10,No,5.0,No,Low,No
25,Female,174000.0,Suburban,29.3,1,Sedan,5,6,No,5.0,Yes,Low,Yes
29,Male,34858.0,Urban,36.1,3,Hatchback,2,15,Yes,1.0,Yes,Low,No
42,Female,63939.0,Urban,20.4,2,Sedan,9,17,No,2.0,No,Low,No
27,Other,123614.0,Suburban,60.3,3,SUV,2,5,Yes,5.0,No,Low,No
53,Female,70412.0,Urban,48.8,1,Sedan,10,5,No,3.0,No,Low,No
51,Male,71419.0,Urban,11.8,2,SUV,2,14,No,2.0,Yes,Low,No
40,Female,98994.0,Urban,89.8,2,SUV,14,13,No,1.0,Yes,Low,No
61,Male,39317.0,Rural,73.8,2,SUV,2,0,Yes,4.0,No,Low,No
39,Male,44735.0,Suburban,43.7,2,SUV,7,6,Yes,4.0,No,Low,No
48,Female,110150.0,Urban,32.7,1,SUV,10,5,No,5.0,Yes,Low,Yes
36,Male,91158.0,Urban,5.0,2,Hatchback,13,8,Yes,1.0,No,Low,No
25,Male,30000.0,Urban,12.6,2,Sedan,2,13,Yes,3.0,No,Low,No
51,Female,105714.0,Suburban,9.3,2,Sedan,4,4,Yes,5.0,No,Low,No
26,Male,142885.0,Suburban,87.4,1,Hatchback,7,5,Yes,4.0,Yes,Low,Yes
25,Female,109350.0,Suburban,9.5,2,SUV,2,7,Yes,1.0,No,Low,No
55,Female,64683.0,Suburban,26.0,2,Hatchback,7,4,No,3.0,Yes,Low,No
40,Female,97083.0,Urban,5.0,1,SUV,2,9,Yes,5.0,No,Low,No
47,Male,98987.0,Rural,57.7,2,Sedan,2,3,Yes,4.0,Yes,Low,Yes
31,Male,156647.0,Suburban,41.4,3,SUV,4,1,Yes,1.0,No,Low,No
26,Male,78656.0,Suburban,30.5,2,Sedan,4,6,Yes,5.0,No,Low,No
67,Female,69770.0,Suburban,79.5,2,Sedan,2,8,Yes,3.0,Yes,Medium,No
38,Female,52348.0,Rural,65.5,1,Hatchback,2,0,Yes,5.0,Yes,Low,Yes
49,Female,55962.0,Suburban,7.0,1,Truck,3,2,Yes,4.0,No,Low,No
55,Female,116327.0,Urban,35.2,1,SUV,6,16,No,4.0,Yes,Low,Yes
66,Male,92144.0,Urban,5.0,1,SUV,5,13,Yes,5.0,Yes,Low,Yes
26,Male,133231.0,Rural,41.5,2,Hatchback,2,3,Yes,5.0,Yes,Low,Yes
57,Female,51090.0,Urban,10.4,1,SUV,7,13,No,2.0,Yes,Low,No
30,Female,87146.0,Urban,36.0,2,Sedan,8,16,No,4.0,Yes,Low,Yes
45,Female,97662.0,Rural,5.0,3,Sedan,1,1,Yes,3.0,No,Low,No
56,Male,112794.0,Urban,44.3,2,SUV,5,8,Yes,2.0,Yes,Low,No
59,Female,86524.0,Suburban,29.4,1,Sedan,7,8,No,5.0,No,Low,No
48,Male,113931.0,Suburban,34.3,3,Sedan,0,6,Yes,3.0,Yes,Low,Yes
57,Male,56660.0,Urban,44.5,3,Sedan,11,9,Yes,1.0,Yes,Low,No
39,Female,80584.0,Suburban,19.2,2,SUV,1,4,Yes,3.0,No,Low,No
40,Male,107985.0,Urban,36.3,1,Hatchback,14,5,Yes,3.0,Yes,Low,No
36,Male,37560.0,Urban,24.2,1,Hatchback,2,12,Yes,2.0,Yes,Low,No
63,Male,79164.0,Urban,34.0,2,SUV,9,18,No,4.0,Yes,Low,Yes
69,Male,30000.0,Urban,20.8,3,Sedan,6,13,No,1.0,No,Low,No
38,Male,66982.0,Rural,17.1,1,Hatchback,2,2,Yes,1.0,Yes,Low,No
41,Other,93191.0,Rural,26.4,2,Hatchback,0,0,Yes,2.0,Yes,Low,No
41,Male,82256.0,Suburban,45.1,1,SUV,3,5,Yes,4.0,Yes,Low,Yes
43,Male,49375.0,Urban,13.9,3,Sedan,7,17,No,2.0,No,Medium,No
56,Male,91997.0,Urban,32.5,1,SUV,11,10,No,1.0,Yes,Low,No
37,Female,64414.0,Suburban,48.5,1,SUV,2,5,Yes,2.0,Yes,Low,No
38,Male,30000.0,Rural,5.0,2,Sedan,0,1,Yes,4.0,No,Low,No
39,Female,156337.0,Suburban,46.7,2,Sedan,2,7,Yes,4.0,No,Low,No
54,Female,85880.0,Urban,82.5,1,Hatchback,2,15,No,1.0,No,Medium,No
35,Other,55945.0,Urban,24.9,1,Sedan,7,8,No,1.0,Yes,Medium,No
28,Female,131711.0,Suburban,5.0,2,Hatchback,4,3,Yes,4.0,Yes,Low,No
42,Female,121813.0,Suburban,38.3,2,Truck,3,5,Yes,1.0,No,Low,No
60,Male,32053.0,Suburban,23.2,1,Sedan,1,2,Yes,5.0,Yes,Low,Yes
58,Male,95845.0,Urban,5.0,1,SUV,7,10,Yes,2.0,Yes,Low,No
26,Female,91325.0,Suburban,43.0,4,Sedan,3,9,Yes,2.0,No,Low,No
26,Male,110630.0,Urban,13.7,2,SUV,12,8,No,3.0,Yes,Low,Yes
53,Male,80405.0,Suburban,56.6,2,Hatchback,4,1,Yes,5.0,No,Low,No
41,Female,94560.0,Urban,30.1,2,SUV,6,3,No,4.0,No,Medium,No
56,Other,132998.0,Suburban,49.6,2,Hatchback,5,5,No,3.0,Yes,Medium,No
38,Female,121419.0,Rural,40.9,2,SUV,2,2,Yes,5.0,Yes,Low,Yes
62,Female,48657.0,Suburban,36.2,2,SUV,6,7,Yes,2.0,Yes,Low,No
68,Male,30000.0,Urban,31.5,3,Sedan,13,12,No,5.0,Yes,Low,No
50,Male,53532.0,Suburban,17.5,3,Sedan,5,8,Yes,1.0,Yes,Low,No
28,Male,81277.0,Rural,5.0,2,SUV,0,1,Yes,1.0,Yes,Low,No
62,Female,78409.0,Suburban,37.6,1,Truck,0,8,Yes,1.0,Yes,Low,Yes
40,Female,32292.0,Urban,54.7,2,SUV,12,16,No,1.0,Yes,Low,No
58,Female,30000.0,Urban,5.0,1,Hatchback,12,4,No,5.0,No,Medium,No
33,Female,91370.0,Suburban,5.0,2,Sedan,6,1,Yes,3.0,Yes,Low,Yes
46,Female,110587.0,Suburban,27.9,2,Hatchback,4,8,Yes,3.0,Yes,Low,No
49,Female,64980.0,Urban,53.5,2,Sedan,6,10,Yes,5.0,Yes,Low,Yes
50,Female,111701.0,Suburban,63.7,1,Sedan,0,7,Yes,3.0,No,Low,No
68,Female,89063.0,Suburban,59.6,2,Hatchback,7,5,Yes,1.0,Yes,Low,No
60,Male,100287.0,Urban,106.0,3,SUV,12,7,No,4.0,Yes,Low,No
67,Male,30000.0,Urban,32.8,1,Truck,2,10,No,2.0,Yes,High,No
68,Female,64711.0,Suburban,46.1,1,Sedan,3,1,No,3.0,Yes,High,No
29,Female,136009.0,Urban,9.1,3,SUV,12,14,No,4.0,No,Low,No
62,Male,64318.0,Urban,76.0,2,Hatchback,11,7,Yes,3.0,Yes,Low,No
54,Male,95591.0,Rural,68.6,1,Truck,1,3,Yes,3.0,No,Low,No
65,Female,121160.0,Urban,33.4,3,Sedan,9,9,No,3.0,No,Low,No
58,Female,84758.0,Urban,31.9,1,Sedan,2,5,No,4.0,Yes,Medium,No
55,Female,81907.0,Suburban,5.0,1,Sedan,6,4,Yes,4.0,Yes,Low,No
40,Male,77903.0,Urban,44.3,3,Sedan,11,9,No,3.0,No,Low,No
51,Female,105764.0,Urban,38.2,1,SUV,10,13,No,3.0,Yes,Low,No
53,Female,96767.0,Urban,32.8,1,Sedan,2,16,Yes,5.0,No,Low,No
30,Female,119470.0,Suburban,5.0,1,Sedan,3,3,No,2.0,No,Medium,No
61,Male,94033.0,Suburban,71.2,1,Hatchback,0,6,Yes,2.0,Yes,Low,No
59,Male,111379.0,Urban,47.1,1,Hatchback,2,16,Yes,4.0,No,Low,No
33,Male,30000.0,Suburban,18.7,1,Truck,7,2,Yes,2.0,No,Low,No
66,Female,133098.0,Urban,96.7,2,Sedan,5,3,No,1.0,Yes,Medium,No
46,Female,114028.0,Rural,23.3,1,Sedan,0,0,No,3.0,Yes,Medium,No
45,Male,62063.0,Suburban,44.0,3,Sedan,5,9,Yes,1.0,No,Low,No
45,Female,85045.0,Rural,51.8,1,Sedan,2,0,Yes,4.0,Yes,Low,No
52,Male,63150.0,Rural,31.9,3,SUV,0,1,Yes,4.0,Yes,Low,No
67,Female,92276.0,Suburban,5.0,3,Sedan,2,3,Yes,4.0,No,Low,No
47,Other,73775.0,Suburban,51.4,2,Sedan,4,8,Yes,4.0,Yes,Low,No
46,Female,61199.0,Urban,28.6,2,SUV,11,11,No,1.0,Yes,Low,No
55,Male,68061.0,Urban,52.8,3,SUV,2,18,Yes,1.0,Yes,Low,No
68,Male,89110.0,Urban,40.2,2,Hatchback,7,17,Yes,5.0,No,Low,No
43,Male,34139.0,Rural,56.1,3,SUV,1,0,Yes,2.0,Yes,Low,No
35,Female,76082.0,Suburban,9.5,1,Sedan,1,3,Yes,5.0,Yes,Low,Yes
28,Male,82241.0,Rural,24.6,2,SUV,1,0,Yes,4.0,No,Low,No
45,Female,93766.0,Urban,57.4,1,Sedan,13,4,No,1.0,Yes,Medium,No
30,Female,63410.0,Urban,56.8,2,Hatchback,4,19,Yes,4.0,Yes,Low,No
60,Female,33106.0,Suburban,51.9,1,SUV,1,3,Yes,5.0,Yes,Low,Yes
38,Female,46500.0,Urban,26.0,1,SUV,6,3,No,5.0,No,Low,No
49,Male,122993.0,Suburban,37.0,1,SUV,6,2,No,4.0,Yes,High,No
64,Female,74368.0,Urban,20.0,2,SUV,12,11,No,1.0,No,Low,No
28,Female,31266.0,Urban,71.2,1,SUV,4,12,No,2.0,Yes,High,No
46,Female,46919.0,Urban,5.0,2,Sedan,8,13,No,3.0,Yes,Medium,No
53,Male,87643.0,Suburban,34.2,1,Sedan,1,3,Yes,2.0,No,Low,No
54,Female,101011.0,Rural,51.5,4,Sedan,0,2,Yes,3.0,Yes,Low,Yes
31,Male,141330.0,Suburban,63.4,3,SUV,7,9,Yes,1.0,Yes,Low,No
39,Female,153469.0,Suburban,5.0,3,SUV,7,2,Yes,3.0,No,Low,No
30,Male,110265.0,Rural,74.3,3,Sedan,1,2,Yes,4.0,Yes,Low,Yes
57,Female,116050.0,Urban,62.7,3,Truck,13,15,No,3.0,Yes,Medium,No
35,Female,116187.0,Suburban,24.6,1,Truck,1,5,Yes,2.0,No,Low,No
58,Male,150222.0,Urban,37.3,3,SUV,5,6,No,5.0,No,Low,No
62,Male,104176.0,Suburban,106.0,2,Truck,7,1,Yes,2.0,Yes,Low,Yes
36,Female,74305.0,Urban,102.0,3,Sedan,7,17,No,3.0,No,Low,No
51,Male,75636.0,Suburban,25.8,2,SUV,6,6,Yes,4.0,Yes,Low,No
37,Male,121113.0,Rural,14.8,2,SUV,0,3,No,2.0,No,Medium,No
46,Male,72916.0,Suburban,64.2,2,Sedan,3,5,Yes,4.0,Yes,Low,No
42,Female,121378.0,Rural,34.5,2,Hatchback,1,3,Yes,4.0,Yes,Low,No
33,Female,81686.0,Urban,5.0,1,SUV,11,9,No,4.0,Yes,Low,Yes
43,Female,96742.0,Suburban,5.0,2,Hatchback,0,5,Yes,2.0,Yes,Low,No
55,Male,116707.0,Urban,85.2,1,Sedan,4,8,Yes,4.0,Yes,Low,Yes
49,Female,79804.0,Urban,88.3,1,Hatchback,11,6,No,3.0,Yes,Medium,No
68,Other,129089.0,Urban,29.8,1,Hatchback,7,15,No,4.0,No,Medium,No
61,Male,81294.0,Urban,67.6,1,SUV,13,18,No,3.0,No,Low,No
33,Female,52174.0,Urban,38.8,3,SUV,11,8,No,5.0,Yes,Low,Yes
36,Female,78182.0,Urban,45.3,2,Truck,8,14,No,3.0,Yes,Low,No
48,Male,56900.0,Suburban,49.6,2,SUV,4,6,Yes,4.0,Yes,Low,No
38,Female,30000.0,Urban,51.9,2,SUV,5,9,No,4.0,Yes,Low,No
66,Male,100107.0,Rural,61.2,2,SUV,1,2,Yes,3.0,Yes,Low,No
53,Female,36207.0,Urban,29.8,1,Hatchback,4,17,Yes,1.0,Yes,Low,No
55,Female,45266.0,Urban,50.7,2,Hatchback,13,8,No,4.0,No,Low,No
25,Male,88112.0,Urban,15.8,3,SUV,6,14,No,2.0,Yes,Low,No
58,Female,112270.0,Urban,5.0,3,Sedan,13,16,No,3.0,Yes,Low,No
49,Female,116863.0,Urban,40.5,1,Hatchback,3,13,No,4.0,No,Medium,No
55,Male,77924.0,Urban,22.4,2,Truck,10,12,Yes,3.0,Yes,Low,Yes
32,Female,30000.0,Urban,44.2,3,Sedan,13,6,No,5.0,Yes,Medium,No
31,Female,84758.0,Urban,40.7,1,SUV,11,7,No,4.0,No,Low,No
54,Male,74398.0,Rural,56.9,1,Sedan,1,0,Yes,2.0,Yes,Low,Yes
54,Female,79617.0,Urban,32.2,2,SUV,5,13,No,4.0,No,Low,No
50,Male,102541.0,Urban,51.7,4,Sedan,11,6,Yes,2.0,Yes,Low,No
69,Female,52460.0,Rural,38.3,2,Sedan,0,0,Yes,3.0,Yes,Low,No
36,Female,51460.0,Suburban,33.4,1,Sedan,0,8,Yes,1.0,Yes,Low,No
59,Male,95515.0,Urban,30.7,4,Hatchback,6,7,No,2.0,Yes,Low,No
37,Female,119640.0,Urban,43.9,1,SUV,8,19,Yes,3.0,No,Low,No
32,Male,30000.0,Suburban,12.7,1,Sedan,1,9,No,3.0,Yes,Medium,No
44,Male,83646.0,Urban,7.4,2,Truck,3,11,No,2.0,Yes,Medium,No
49,Female,48045.0,Suburban,67.9,3,Sedan,1,8,Yes,4.0,Yes,Low,No
53,Male,93035.0,Suburban,5.0,4,Hatchback,3,7,Yes,4.0,Yes,Low,Yes
51,Female,41384.0,Rural,36.8,2,SUV,0,3,Yes,1.0,No,Low,No
63,Male,65181.0,Urban,75.1,2,Hatchback,11,16,No,2.0,No,Low,No
29,Female,117892.0,Urban,14.3,2,Sedan,7,17,No,3.0,Yes,Low,No
59,Male,113610.0,Rural,9.2,2,Hatchback,0,1,Yes,5.0,Yes,Low,Yes
61,Female,78481.0,Suburban,59.0,2,Truck,7,1,Yes,5.0,Yes,Low,Yes
65,Female,122966.0,Urban,25.3,3,Sedan,4,11,Yes,4.0,Yes,Low,Yes
40,Male,76945.0,Rural,95.6,2,Sedan,1,0,Yes,3.0,No,Low,No
34,Female,48537.0,Urban,5.0,2,SUV,6,7,No,4.0,Yes,Low,No
65,Male,62967.0,Suburban,44.3,2,Sedan,5,3,Yes,1.0,No,Low,No
47,Male,60430.0,Urban,58.5,1,Hatchback,4,13,Yes,1.0,No,Low,No
48,Female,73136.0,Urban,33.5,1,Hatchback,6,12,No,3.0,Yes,Medium,No
50,Female,85905.0,Urban,39.6,2,Sedan,14,17,No,1.0,Yes,Low,No
57,Male,41446.0,Urban,74.4,1,Sedan,11,18,Yes,4.0,No,Low,No
53,Female,77115.0,Suburban,68.1,1,SUV,4,1,Yes,4.0,Yes,Medium,No
42,Female,62737.0,Urban,36.8,2,Sedan,14,19,Yes,4.0,No,Low,No
49,Male,174000.0,Urban,37.0,2,Hatchback,10,11,Yes,1.0,No,Low,No
29,Female,50453.0,Urban,55.0,2,Truck,12,18,Yes,1.0,Yes,Low,No
55,Female,87340.0,Urban,83.2,1,SUV,12,11,No,5.0,Yes,Low,Yes
68,Female,63750.0,Urban,5.5,1,SUV,12,4,No,4.0,Yes,Medium,No
25,Male,95939.0,Suburban,76.7,2,Sedan,6,3,No,3.0,Yes,Medium,No
49,Male,30000.0,Urban,57.4,1,Sedan,13,7,Yes,2.0,Yes,Low,No
58,Female,117410.0,Urban,51.7,1,SUV,10,18,Yes,1.0,Yes,Low,No
60,Male,92283.0,Rural,21.9,2,SUV,2,2,Yes,3.0,No,Low,No
63,Female,106710.0,Suburban,26.9,2,Truck,1,7,Yes,4.0,Yes,Low,Yes
42,Male,69446.0,Urban,71.0,1,Sedan,6,10,Yes,3.0,No,Low,No
42,Male,117173.0,Urban,5.0,4,SUV,12,13,Yes,3.0,Yes,Low,No
40,Male,110576.0,Urban,88.6,3,SUV,13,13,No,1.0,No,High,No
43,Female,113623.0,Suburban,24.5,1,Sedan,0,9,Yes,3.0,Yes,Low,Yes
43,Male,63362.0,Urban,56.9,2,Sedan,9,16,Yes,4.0,Yes,Low,No
36,Male,126159.0,Urban,58.3,3,SUV,9,4,No,5.0,No,High,No
54,Male,70082.0,Urban,5.0,2,Truck,12,18,No,3.0,Yes,Low,Yes
36,Male,101318.0,Urban,25.5,1,SUV,13,17,Yes,2.0,No,Low,No
32,Male,132087.0,Urban,33.7,1,Sedan,14,16,Yes,2.0,No,Low,No
36,Female,106911.0,Urban,29.0,1,SUV,7,13,No,3.0,Yes,Medium,No
61,Male,30000.0,Urban,26.4,2,Sedan,11,8,Yes,3.0,No,Low,No
50,Female,114353.0,Rural,48.9,3,SUV,1,2,Yes,1.0,Yes,Low,No
69,Male,118337.0,Suburban,37.7,2,Truck,5,9,Yes,3.0,No,Low,No
53,Female,142890.0,Urban,31.6,3,Sedan,5,19,No,5.0,Yes,Low,Yes
60,Female,63369.0,Urban,62.2,4,Sedan,4,8,No,2.0,No,Low,No
55,Male,69768.0,Urban,30.4,1,Hatchback,10,14,Yes,4.0,Yes,Low,Yes
34,Male,136217.0,Rural,22.4,1,Sedan,2,1,Yes,1.0,Yes,Low,No
63,Male,95002.0,Urban,35.75,2,SUV,8,14,Yes,4.0,No,Low,No
51,Male,152781.0,Urban,44.1,2,SUV,10,9,No,5.0,No,Low,Yes
34,Female,85573.0,Suburban,47.1,2,Sedan,7,7,Yes,1.0,No,Low,No
46,Female,69158.0,Urban,39.8,2,Truck,7,5,No,5.0,Yes,Low,Yes
57,Male,88074.0,Suburban,13.2,2,Sedan,7,4,Yes,4.0,Yes,Low,Yes
40,Male,86680.0,Urban,59.1,3,Sedan,10,9,No,3.0,Yes,Medium,No
27,Male,156086.0,Urban,5.0,1,Truck,5,15,Yes,3.0,Yes,Low,No
40,Other,84758.0,Suburban,36.4,1,SUV,5,3,No,3.0,No,Medium,No
65,Female,101159.0,Urban,42.4,3,Sedan,10,18,No,1.0,No,Low,No
49,Female,30000.0,Urban,64.8,1,Hatchback,2,13,No,3.0,Yes,Low,No
26,Female,126807.0,Rural,5.0,2,Sedan,1,0,Yes,2.0,Yes,Low,Yes
47,Female,116287.0,Suburban,53.3,2,SUV,7,1,Yes,3.0,Yes,Low,No
40,Female,160791.0,Urban,5.0,1,SUV,3,17,No,1.0,No,Low,No
26,Female,104434.0,Urban,40.8,3,SUV,8,17,No,1.0,No,Low,No
43,Male,161571.0,Urban,60.2,1,Hatchback,4,17,Yes,2.0,Yes,Low,Yes
65,Male,61870.0,Rural,54.0,2,Hatchback,1,1,Yes,1.0,No,Low,No
58,Female,60710.0,Urban,47.7,3,Sedan,6,14,No,2.0,Yes,Low,No
56,Female,45482.0,Urban,38.8,1,Sedan,12,6,No,1.0,No,Medium,No
61,Male,84906.0,Suburban,7.6,3,Sedan,6,8,No,5.0,No,Low,No
66,Male,104832.0,Rural,50.9,2,SUV,0,1,Yes,1.0,Yes,Low,Yes
32,Male,107311.0,Urban,37.5,1,Sedan,9,4,No,5.0,No,Medium,No
26,Other,126376.0,Suburban,42.1,3,Sedan,6,4,Yes,4.0,Yes,Low,No
55,Male,84730.0,Rural,5.0,4,SUV,0,2,Yes,4.0,Yes,Low,No
59,Female,73361.0,Suburban,69.8,2,SUV,0,6,Yes,1.0,Yes,Low,No
60,Male,67052.0,Urban,5.0,1,Sedan,14,19,No,4.0,No,Low,No
63,Female,101182.0,Rural,24.2,4,SUV,1,0,Yes,1.0,Yes,Low,No
32,Male,87679.0,Rural,75.7,2,Hatchback,2,3,Yes,1.0,Yes,Low,No
33,Female,61731.0,Urban,45.9,1,Sedan,8,5,No,5.0,Yes,Medium,No
36,Female,105805.0,Suburban,56.9,1,Sedan,0,7,Yes,1.0,Yes,Low,Yes
67,Female,150096.0,Rural,56.7,2,SUV,1,3,Yes,1.0,No,Low,No
37,Male,94581.0,Suburban,5.0,3,Truck,5,1,Yes,1.0,No,Low,No
33,Female,141032.0,Suburban,61.7,1,Sedan,2,2,Yes,4.0,No,Low,No
26,Male,98972.0,Urban,50.3,2,Sedan,4,15,No,3.0,No,Low,No
60,Female,50117.0,Suburban,31.1,3,Hatchback,6,4,No,2.0,No,Low,No
47,Male,87877.0,Urban,68.2,1,Sedan,11,3,Yes,2.0,Yes,Low,No
40,Male,61055.0,Rural,80.4,2,SUV,1,0,Yes,2.0,Yes,Low,No
45,Female,87500.0,Urban,77.2,3,Hatchback,8,10,No,1.0,No,Low,No
36,Female,107861.0,Urban,69.2,2,Hatchback,2,8,Yes,3.0,No,Low,No
46,Female,78600.0,Suburban,88.4,3,Sedan,5,6,Yes,1.0,Yes,Low,No
68,Female,104416.0,Urban,30.4,3,Hatchback,12,13,No,1.0,No,Low,No
43,Male,115220.0,Urban,62.8,2,SUV,4,13,No,5.0,No,Low,No
49,Male,62226.0,Urban,24.2,2,SUV,4,17,No,1.0,Yes,Low,No
55,Male,30000.0,Urban,75.7,1,Sedan,10,5,No,1.0,Yes,Low,No
69,Female,110173.0,Suburban,50.6,1,Sedan,4,5,No,5.0,Yes,Low,Yes
28,Male,84505.0,Suburban,30.6,3,Truck,1,3,Yes,3.0,No,Low,No
62,Female,84270.0,Urban,49.8,2,Sedan,13,3,Yes,2.0,Yes,Low,No
54,Female,30000.0,Urban,38.2,2,Sedan,13,8,Yes,2.0,Yes,Low,No
55,Female,49066.0,Urban,52.6,2,Sedan,12,14,No,3.0,Yes,Low,No
32,Female,60660.0,Rural,51.3,1,Sedan,1,0,Yes,4.0,Yes,Low,No
52,Male,67874.0,Suburban,41.9,4,SUV,6,9,Yes,4.0,Yes,Low,Yes
68,Female,122578.0,Rural,60.3,2,Sedan,2,2,Yes,1.0,Yes,Low,No
27,Male,148633.0,Suburban,47.3,1,Hatchback,1,4,Yes,3.0,No,Low,No
40,Female,33055.0,Urban,28.1,2,SUV,5,10,No,2.0,Yes,Low,No
31,Female,113767.0,Suburban,59.4,2,Hatchback,4,7,Yes,2.0,Yes,Low,No
41,Male,75931.0,Rural,21.3,3,Sedan,0,0,Yes,5.0,Yes,Low,Yes
44,Male,100498.0,Urban,52.6,2,SUV,13,16,No,2.0,No,Low,No
27,Female,122771.0,Suburban,29.1,1,Truck,6,3,Yes,5.0,Yes,Low,Yes
25,Female,94121.0,Suburban,20.1,1,Hatchback,4,6,Yes,3.0,Yes,Low,No
60,Male,30000.0,Suburban,33.4,2,Truck,5,3,Yes,4.0,Yes,Low,No
26,Female,107592.0,Urban,42.2,1,Sedan,14,8,No,3.0,No,Low,No
55,Male,30000.0,Rural,47.8,1,Truck,0,1,Yes,1.0,Yes,Low,No
27,Male,43656.0,Urban,55.2,2,Hatchback,14,3,No,3.0,No,Low,No
45,Male,125381.0,Suburban,24.9,1,SUV,5,9,Yes,1.0,Yes,Low,No
69,Female,33410.0,Suburban,17.6,1,Sedan,6,5,No,2.0,Yes,Low,No
30,Male,66175.0,Suburban,62.4,3,Hatchback,6,5,Yes,5.0,Yes,Low,Yes
50,Female,54884.0,Suburban,44.9,2,Hatchback,3,5,Yes,1.0,Yes,Low,No
30,Male,114936.0,Suburban,40.9,2,Sedan,1,4,Yes,3.0,No,Low,No
33,Male,114273.0,Rural,23.3,2,Sedan,0,2,Yes,1.0,No,Low,No
42,Male,67498.0,Suburban,16.6,1,Sedan,0,8,Yes,3.0,No,Low,No
36,Male,44408.0,Urban,17.7,2,SUV,10,6,No,1.0,No,Low,No
44,Male,130853.0,Suburban,13.0,2,Truck,3,9,Yes,3.0,Yes,Low,No
44,Male,86160.0,Urban,41.150000000000006,4,Sedan,8,13,Yes,3.0,Yes,Low,No
30,Male,59227.0,Urban,82.2,2,SUV,9,7,No,1.0,No,Medium,No
48,Male,30000.0,Urban,45.6,2,SUV,6,5,No,5.0,Yes,Medium,No
49,Male,42934.0,Rural,25.2,2,Truck,2,3,Yes,2.0,Yes,Low,No
53,Male,58220.0,Suburban,49.7,3,Sedan,1,7,Yes,4.0,Yes,Medium,Yes
46,Male,65178.0,Urban,33.3,1,Hatchback,2,12,No,1.0,No,Medium,No
65,Female,76807.0,Rural,42.4,1,Sedan,1,3,Yes,5.0,No,Low,Yes
64,Male,69170.0,Suburban,35.4,1,SUV,6,1,Yes,2.0,Yes,Low,No
54,Female,34259.0,Suburban,33.9,1,SUV,4,5,Yes,5.0,Yes,Low,Yes
51,Male,154485.0,Rural,15.7,2,Hatchback,1,1,Yes,4.0,No,Low,No
44,Female,97623.0,Suburban,5.0,2,SUV,7,2,Yes,3.0,No,Low,No
66,Other,78212.0,Urban,64.4,1,SUV,11,16,No,1.0,Yes,Low,No
31,Male,83059.0,Urban,5.0,3,SUV,5,8,Yes,4.0,Yes,Low,No
69,Female,94545.0,Suburban,9.5,1,Sedan,1,6,Yes,3.0,No,Low,No
63,Female,81692.0,Suburban,5.0,1,Sedan,4,9,Yes,2.0,No,Low,No
69,Male,81954.0,Urban,89.9,2,Hatchback,9,17,No,2.0,Yes,Medium,No
69,Female,88350.0,Rural,30.8,1,Sedan,2,1,Yes,2.0,No,Low,No
34,Male,63034.0,Urban,53.3,2,Sedan,13,4,No,1.0,Yes,Medium,No
67,Male,35689.0,Urban,39.5,2,Hatchback,9,11,No,2.0,Yes,Medium,No
48,Female,122555.0,Urban,37.5,3,Truck,7,4,No,2.0,No,Low,No
60,Female,68675.0,Urban,60.5,1,SUV,13,9,Yes,5.0,Yes,Low,No
26,Male,96457.0,Urban,67.9,1,Hatchback,14,18,No,2.0,Yes,Low,No
65,Female,140087.0,Urban,37.4,1,SUV,6,10,Yes,1.0,Yes,Low,Yes
